# Parity manifest: which comparison tier each corpus input and
# observable is entitled to. Published evidence, regenerated by
# `zig build parity-manifest -Denable-oracle=true`; the portable
# gate lives in conformance/parity_expectations.tsv.
#
# Coordinate deviations are in bond lengths (one bond = 50 units)
# and are per-(architecture, toolchain, optimize-mode) values: they
# describe the build that produced this file, not a promise about
# any other build.
#
# member	bucket	atoms	status	clean_pose	arch_unstable	order_unstable	arch_max_dev_bl	order_max_dev_bl
adversarial/1314	small	23	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1315	large	56	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1316	medium	34	ok	0	coordinates,component_transforms,component_transforms_set	-	3.456	0.000
adversarial/1317	medium	41	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
adversarial/1318	large	64	ok	0	coordinates,dofs,dofs_set,component_transforms,component_transforms_set	-	6.863	0.000
adversarial/1319	tiny	3	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1320	medium	47	ok	0	coordinates,component_transforms,component_transforms_set	-	14.151	0.000
adversarial/1321	medium	41	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1322	tiny	8	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1323	medium	34	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1324	medium	39	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1325	huge	72	ok	0	coordinates,component_transforms,component_transforms_set	-	0.016	0.000
adversarial/1326	huge	72	ok	0	coordinates,component_transforms,component_transforms_set	-	1.731	0.000
adversarial/1327	large	59	ok	0	coordinates,component_transforms,component_transforms_set	-	0.006	0.000
adversarial/1328	medium	39	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1329	small	27	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1330	large	57	ok	0	coordinates,component_transforms,component_transforms_set	-	49.414	0.000
adversarial/1331	medium	42	ok	0	coordinates,component_transforms,component_transforms_set	-	3.000	0.000
adversarial/1332	medium	43	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1333	small	12	ok	1	-	-	0.000	0.000
adversarial/1334	small	28	ok	0	coordinates,component_transforms,component_transforms_set	-	14.317	0.000
adversarial/1335	medium	43	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1336	large	62	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1337	medium	43	ok	0	coordinates,component_transforms,component_transforms_set	-	0.012	0.000
adversarial/1338	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.006	0.000
adversarial/1339	small	29	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1340	small	24	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1341	large	50	ok	0	coordinates,component_transforms,component_transforms_set	-	0.056	0.000
adversarial/1342	huge	75	ok	0	coordinates,component_transforms,component_transforms_set	-	22.448	0.000
adversarial/1343	huge	76	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1344	tiny	6	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1345	small	16	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1346	medium	45	ok	0	coordinates,component_transforms,component_transforms_set	-	0.023	0.000
adversarial/1347	medium	49	ok	0	coordinates,component_transforms,component_transforms_set	-	18.678	0.000
adversarial/1348	small	14	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1349	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1350	medium	40	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1351	large	68	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1352	small	12	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1353	tiny	9	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1354	small	11	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1355	huge	81	ok	0	coordinates,component_transforms,component_transforms_set	-	0.005	0.000
adversarial/1356	small	16	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1357	medium	31	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/1358	medium	44	ok	0	coordinates,component_transforms,component_transforms_set	-	10.000	0.000
adversarial/1359	tiny	9	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1360	small	23	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1361	medium	46	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1362	small	16	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1363	large	58	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/1364	medium	38	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1365	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	0.027	0.000
adversarial/1366	small	17	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1367	small	29	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1368	small	26	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1369	small	24	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1370	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1371	small	17	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1372	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	1.366	0.000
adversarial/1373	medium	42	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1374	small	20	ok	0	coordinates,component_transforms,component_transforms_set	-	0.079	0.000
adversarial/1375	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1376	large	55	ok	0	coordinates,dofs,dof_penalties,dof_penalties_set,component_transforms,component_transforms_set	-	16.438	0.000
adversarial/1377	large	57	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/1378	small	16	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1379	medium	43	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1380	tiny	9	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1381	small	11	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1382	small	13	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1383	small	26	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1384	medium	37	ok	0	coordinates,component_transforms,component_transforms_set	-	5.414	0.000
adversarial/1385	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	0.010	0.000
adversarial/1386	small	26	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1387	medium	34	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1388	small	26	ok	1	coordinates,component_transforms,component_transforms_set	-	0.032	0.000
adversarial/1389	large	59	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1390	small	22	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1391	small	20	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1392	large	50	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1393	medium	48	ok	0	coordinates,component_transforms,component_transforms_set	-	3.810	0.000
adversarial/1394	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1395	large	55	ok	0	coordinates,component_transforms,component_transforms_set	-	0.857	0.000
adversarial/1396	medium	36	ok	0	coordinates,component_transforms,component_transforms_set	-	1.418	0.000
adversarial/1397	large	62	ok	0	coordinates,component_transforms,component_transforms_set	-	0.006	0.000
adversarial/1398	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	0.005	0.000
adversarial/1399	medium	39	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1400	small	19	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1401	medium	41	ok	0	coordinates,component_transforms,component_transforms_set	-	0.008	0.000
adversarial/1402	medium	34	ok	0	coordinates,component_transforms,component_transforms_set	-	21.696	0.000
adversarial/1403	medium	44	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1404	medium	41	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1405	small	18	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1406	huge	83	ok	0	coordinates,component_transforms,component_transforms_set	-	14.344	0.000
adversarial/1407	large	53	ok	0	coordinates,component_transforms,component_transforms_set	-	6.606	0.000
adversarial/1408	small	21	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1409	medium	33	ok	0	coordinates,component_transforms,component_transforms_set	-	8.349	0.000
adversarial/1410	small	28	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1411	small	21	ok	0	coordinates,component_transforms,component_transforms_set	-	0.029	0.000
adversarial/1412	small	19	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1413	medium	47	ok	0	coordinates,component_transforms,component_transforms_set	-	11.058	0.000
adversarial/1414	large	54	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1415	large	53	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1416	large	62	ok	0	coordinates,component_transforms,component_transforms_set	-	0.015	0.000
adversarial/1417	small	14	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/1418	large	53	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1419	small	21	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1420	large	69	ok	0	coordinates,component_transforms,component_transforms_set	-	0.012	0.000
adversarial/1421	small	26	ok	0	coordinates,dofs,dofs_set,dof_penalties,dof_penalties_set,component_transforms,component_transforms_set	-	9.010	0.000
adversarial/1422	small	21	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1423	large	53	ok	0	coordinates,component_transforms,component_transforms_set	-	0.005	0.000
adversarial/1424	medium	32	ok	0	coordinates,component_transforms,component_transforms_set	-	2.000	0.000
adversarial/1425	medium	31	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1426	medium	46	ok	0	coordinates,component_transforms,component_transforms_set	-	0.563	0.000
adversarial/1427	medium	44	ok	0	coordinates,component_transforms,component_transforms_set	-	5.002	0.000
adversarial/1428	large	62	ok	0	coordinates,component_transforms,component_transforms_set	-	0.011	0.000
adversarial/1429	large	51	ok	0	coordinates,component_transforms,component_transforms_set	-	0.012	0.000
adversarial/1430	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1431	small	19	ok	0	coordinates,component_transforms,component_transforms_set	-	0.006	0.000
adversarial/1432	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1433	tiny	3	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1434	large	52	ok	0	coordinates,component_transforms,component_transforms_set	-	12.139	0.000
adversarial/1435	medium	37	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1436	tiny	3	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1437	large	68	ok	0	coordinates,component_transforms,component_transforms_set	-	9.972	0.000
adversarial/1438	large	60	ok	0	coordinates,component_transforms,component_transforms_set	-	12.125	0.000
adversarial/1439	large	51	ok	0	coordinates,component_transforms,component_transforms_set	-	17.805	0.000
adversarial/1440	small	22	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1441	medium	49	ok	0	coordinates,component_transforms,component_transforms_set	-	0.065	0.000
adversarial/1442	small	22	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1443	huge	71	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
adversarial/1444	medium	40	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1445	medium	35	ok	0	coordinates,dofs,dofs_set,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1446	large	57	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1447	medium	34	ok	0	coordinates,component_transforms,component_transforms_set	-	1.893	0.000
adversarial/1448	medium	32	ok	0	coordinates,component_transforms,component_transforms_set	-	0.014	0.000
adversarial/1449	small	10	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1450	small	20	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1451	tiny	5	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1452	small	11	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1453	medium	36	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1454	medium	34	ok	0	coordinates,component_transforms,component_transforms_set	-	10.603	0.000
adversarial/1455	large	64	ok	0	coordinates,component_transforms,component_transforms_set	-	0.039	0.000
adversarial/1456	small	28	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1457	small	19	ok	0	coordinates,component_transforms,component_transforms_set	-	0.056	0.000
adversarial/1458	large	61	ok	0	coordinates,component_transforms,component_transforms_set	-	34.853	0.000
adversarial/1459	medium	32	ok	0	coordinates,component_transforms,component_transforms_set	-	8.664	0.000
